hotel_id,starRating,city,free_wifi,pool_access,free_breakfast
d1f74b239d24effc4c932df48439e84a,3.0,bali,YES,NO,NO
654d9ab5c94c8c6ddc672195fe4d8644,3.0,bali,YES,NO,NO
5c0908751657412757190badad99dff9,3.0,bali,YES,NO,NO
b051045d8d82cd7bd482ce23f87776f5,3.0,bali,YES,NO,NO
8179bd2b9d4a30debd83cc5419b6d329,3.0,bali,YES,NO,NO
b6b227b0a2c2ce6526c92b6673659014,3.0,bali,YES,NO,NO
df7c22b58c16db65b20cd12678180b40,3.0,bali,YES,NO,NO
f57fe9cd8ee53a95ceb2053126b81fc4,3.0,bali,YES,NO,NO
cafbf8a49b0a455dbc9771e8b9c0da36,3.0,bali,YES,NO,NO
4dfb9b2756fb4744fbcdfa4c9586e8bd,3.0,bali,YES,NO,NO
e1ccde6e94a11783e4b6c3bc4aa2417a,3.0,bali,YES,NO,NO
251957bb792a150881118096841d3208,3.0,bali,YES,NO,NO
8dbe72cca21d72f36d5717bd69d56d8c,3.0,bali,YES,NO,NO
e194e248633b511992ded77eecbf8ae8,3.0,bali,YES,NO,NO
2f08f4e18d90e97493f4bf2a77a418d2,3.0,bali,YES,NO,NO
3b602c3a5a014d9d50a759fa155f0671,3.0,bali,YES,NO,NO
3c5294ad1f8ff40961a2b3d2a96120b9,3.0,bali,YES,NO,NO
fbf018cbd43fc99f8c179eab9883bc48,3.0,bali,YES,NO,NO
ad8d050993f6092a9bd7f0db0a384a33,3.0,bali,YES,NO,NO
bdb424f80a78ff5cb75f7ff74b2bdf99,3.0,bali,YES,NO,NO
7207a6c4bbf9208d77e3a16cce8665e3,3.0,bali,YES,NO,NO
25e596c756f89612ca827366cfff35b9,3.0,bali,YES,NO,NO
eda5143e4c6cbf52e38d637f67338114,3.0,bali,YES,NO,NO
e23eb8bc24216fc416547fb1e711a765,3.0,bali,YES,NO,NO
be9f0ddc1880dde4d337e0408a2e082e,3.0,bali,YES,NO,NO
0b64db838094ed71ac1d20c4f2f767b8,3.0,bali,YES,NO,NO
3e4e44c21350b4e604ae56fd4ed0fcf6,3.0,bali,YES,NO,NO
cbf65273f500002447f6176ff599a969,3.0,bali,YES,NO,NO
28008b5887519e9d8e15e219a637e271,3.0,bali,YES,NO,NO
8bba59d83ee838fa294425393b8d2e45,3.0,bali,YES,NO,NO
707212e57b2af3938517f2b97ee6e44a,3.0,bali,YES,NO,NO
c6ecb8adba3378d75c6bd904ba7f523d,3.0,bali,YES,NO,NO
7c28775885ba39888389c2148c9f0ff8,3.0,bali,YES,NO,NO
6c229e9b63b2479c0426060bf2d0566b,3.0,bali,YES,NO,NO
1109436849084e0b3f67098382b63aaa,3.0,bali,YES,NO,NO
4b737a2e94ea6e2e45d47c188811c333,3.0,bali,YES,NO,NO
0ce44e52196605e8504ad9f34866efc8,3.0,bali,YES,NO,NO
e2da52c7c589d2edbf9575b6594ce2c8,3.0,bali,YES,NO,NO
c583d5dba3ffb899980bf4f4214760f0,3.0,bali,YES,NO,NO
4d1c8d380640bb9baa794989242e3769,3.0,bali,YES,NO,NO
640adc925148ac49869200a68bd953f5,3.0,bali,YES,NO,NO
a31107fdb83c2a85b44d7b6308ab74ea,3.0,bali,YES,NO,NO
889d36c8ec66663872e588c32601074f,3.0,bali,YES,NO,NO
37670170bc27519cf71faf17bb172500,3.0,bali,YES,NO,NO
9d70250d151c39332cfda119ce3767b1,3.0,bali,YES,NO,NO
daf846a5b510593e3b26c3a7eedf17c3,3.0,bali,YES,NO,NO
688e8dccbaec0526ed6bf8392ea87d47,3.0,bali,YES,NO,NO
84c2e96fc405a888a246feb4a9cf52f5,3.0,bali,YES,NO,NO
25474d13c276f3b1b9714fe2e7e2e627,3.0,bali,YES,NO,NO
a8dd3bc2ca6a3d0cab3a6608522ec7c5,3.0,bali,YES,NO,NO
a3972a0d53de725875a73d2f028b4fca,3.0,bali,YES,NO,NO
0d273ed7c812deaaa244c16f970b5cf9,3.0,bali,YES,NO,NO
2d00a89f61970f563fcba3022b4b8f4a,3.0,bali,YES,NO,NO
b9817f156ac94b31b00168e1a41d8da0,3.0,bali,YES,NO,NO
5e2cd6547e2d468ce8102f49b90f69d7,3.0,bali,YES,NO,NO
710ccc224955cedaba0d2f438aaa1174,3.0,bali,YES,NO,NO
885f5ab7e38b310a3d09fdb344b94108,3.0,bali,YES,NO,NO
20a4274bea4ab31b7eb19d8d55e423ac,3.0,bali,YES,NO,NO
a50a265be9a210851004688efa988032,3.0,bali,YES,NO,NO
e4afcfccf8624a8b4c34a745def04c35,3.0,bali,YES,NO,NO
963b562ce795bdad36a0c4740a2778e3,3.0,bali,YES,NO,NO
acfe06b6fb2297e1a0a91921f80561b5,3.0,bali,YES,NO,NO
e9440a44055787da4df265759437659e,3.0,bali,YES,NO,NO
cb1838f895d879993c8ca9eaf729dbeb,3.0,bali,YES,NO,NO
afeea7944c53682f846666412271a11a,3.0,bali,YES,NO,NO
b06d0ea34315c75571ff11e7c1d17a84,3.0,bali,YES,NO,NO
9fcc368013f22088e5dbb3412b1eed16,3.0,bali,YES,NO,NO
28dc1a33565a217074c10c04163148f8,3.0,bali,YES,NO,NO
4a63f0fa92c74739359e9ac42a452ff1,3.0,bali,YES,NO,NO
63f9c6db443a056d28c2b04026d408ab,3.0,bali,YES,NO,NO
423773f0e91ab1a82d674b1437f7f9f2,3.0,bali,YES,NO,NO
c4c020a3a3bf044d052a12e1201093a1,3.0,bali,YES,NO,NO
9876d9bf235d1310cf4ecffe3e29d3fd,3.0,bali,YES,NO,NO
2308dc6fb51406df381efbd96200e8d0,3.0,bali,YES,NO,NO
d00f169468239bf2a0c88b6a1eb98232,3.0,bali,YES,NO,NO
8113befed86551c67db37b085a1f6f29,3.0,bali,YES,NO,NO
d080bfe93e0efaed86a5456172801125,3.0,bali,YES,NO,NO
608c06a55eb6c6df61b5667a5129c23f,3.0,bali,YES,NO,NO
a9a7fb0bf43573d64d594eebbdb75b48,3.0,bali,YES,NO,NO
906886677dcdc54bc970f457d323e89e,3.0,bali,YES,NO,NO
43d5d7d41a0734680032c6f09ae02e3f,3.0,bali,YES,NO,NO
7bfed0ff6bec0af1dd98b414f9a4c9c7,3.0,bali,YES,NO,NO
14f75b25cec58908a1c346107038e5ac,3.0,bali,YES,NO,NO
2830d8403cb8072dc940ed31a17ef61d,3.0,bali,YES,NO,NO
33dc2d99f2b9af9442b2bb24db3ae0cf,3.0,bali,YES,NO,NO
168e3ec24b0a2cfede1077269d913b52,3.0,bali,YES,NO,NO
c557dd403ff7cf5b1e3dce1da445074a,3.0,bali,YES,NO,NO
d244a2b074e78196300be83b5677c6fa,3.0,bali,YES,NO,NO
eccde4dc33e3ad9e3dc8f5bda17873ba,3.0,bali,YES,NO,NO
17e0d17b51d62e985e3dd46ffe729e1c,3.0,bali,YES,NO,NO
fb59865276c427ff75259afda05df09e,3.0,bali,YES,NO,NO
4d6d4bb42f348813986c5ea3e59708cc,3.0,bali,YES,NO,NO
a44f48891562560ff3e69ed70d76ac16,3.0,bali,YES,NO,NO
77fd836defc69476c99dbbfc7da3197f,3.0,bali,YES,NO,NO
4aea1cda3067df3fa4bc19b3719d28a6,3.0,bali,YES,NO,NO
b7d92c3b594c231068dda73e5ba6562d,3.0,bali,YES,NO,NO
c3f251aa813a7da86d698c2263ab3458,3.0,bali,YES,NO,NO
087dd0fa374c66a09fbce8ee83a45cf9,3.0,bali,YES,NO,NO
1dfd2943c62b2b4bb999d837742d1f16,3.0,bali,YES,NO,NO
d67a9053c1f4dfdaceb33fbd33908d78,3.0,bali,YES,NO,NO
dc6c4786c04d657a2be4d4dd914ea689,3.0,bali,YES,NO,NO
29c2070ceffdc6deb5ca748e8a458d0b,3.0,bali,YES,NO,NO
141f980961102e6e0e615e69bb3ae94c,3.0,bali,YES,NO,NO
1cc2284b2a1f0875b80a36e8b8baab69,3.0,bali,YES,NO,NO
4c62e8aeedc20ceb70f3ab06191be039,3.0,bali,YES,NO,NO
53b6cd01f943398d0ce6531a62cbbf53,3.0,bali,YES,NO,NO
97e2a16d73b8e4d54ed69dd883483f34,3.0,bali,YES,NO,NO
3694ba0c854cb983d77cd96d12064932,3.0,bali,YES,NO,NO
2be2beed748bb16974479e55a5bfd2f5,3.0,bali,YES,NO,NO
5017d0956f94e814b900852684b148f9,3.0,bali,YES,NO,NO
57b1511531c655a9383e95db21764099,3.0,bali,YES,NO,NO
30db629eb6076a8c223a973ebeba7661,3.0,bali,YES,NO,NO
9cf0f61934b9e5efc8b79d147a95fe46,3.0,bali,YES,NO,NO
09cbeb12ee00db8ff9bfa02e785c104e,3.0,bali,YES,NO,NO
a9c5c1ce15794b1b722c000d9aaf809f,3.0,bali,YES,NO,NO
d79eeebd0315a51322d59ec1f6fd1374,3.0,bali,YES,NO,NO
b384b2013fcd241cd4ade27f879775d6,3.0,bali,YES,NO,NO
0638e3ec97c056c2e6e6d3d296c60d77,3.0,bali,YES,NO,NO
15680776b7beced4ce8ce8093fbdaafb,3.0,bali,YES,NO,NO
091d2bfd5179d47b8962e75eef663ccf,3.0,bali,YES,NO,NO
2ba3c897bc93fd4b20a161a373b3bf97,3.0,bali,YES,NO,NO
4c9de9173a1d2973bd12519056f8376d,3.0,bali,YES,NO,NO
a5ef9fc82fbebaa085c6f8ea457509b9,3.0,bali,YES,NO,NO
11897c30b6b99fbe8a0a8a12874da92d,3.0,bali,YES,NO,NO
70d5d777373019b5ce16345d6fcd05db,3.0,bali,YES,NO,NO
c655d854873ecac81f9cb469c5b55548,3.0,bali,YES,NO,NO
c7c2bd902e447cb9a401a820c674f555,3.0,bali,YES,NO,NO
8fb61711795e968325d1cebfdc84e3dd,3.0,bali,YES,NO,NO
9b135ee38fdb426567b9b1cf43e88ea6,3.0,bali,YES,NO,NO
2fc03712442c462e82b4ca1cc2f58728,3.0,bali,YES,NO,NO
50a5b6704042f4abde9e6c365cc5ec24,3.0,bali,YES,NO,NO
90b7ae073a9c52eaf6b84cd1fa6e2a7c,3.0,bali,YES,NO,NO
d3c306803ef886d0f6fb6f4b62807cc9,3.0,bali,YES,NO,NO
90076f7dec1749cbb8b6ae295f1707a1,3.0,bali,YES,NO,NO
4524dcdc960b1cadbdc7923496e3620f,3.0,bali,YES,NO,NO
b65a4b425cc0ceb956a97997d0b1f5b5,3.0,bali,YES,NO,NO
6ea226876dabd47dfdb8401dd27db9d4,3.0,bali,YES,NO,NO
031b929cf9bdda6dca59e33eaebd7266,3.0,bali,YES,NO,NO
88bd385725e7c3a6c7fe032da164a77a,3.0,bali,YES,NO,NO
6ddeba2f78d2ca09fbd470474d0ba3bd,3.0,bali,YES,NO,NO
62a4c6e561c145b3d5e5a4cb8de80588,3.0,bali,YES,NO,NO
86d765736c0063131036794a9e0f5b69,3.0,bali,YES,NO,NO
ee55206e81a83355c60d28752ede763c,3.0,bali,YES,NO,NO
cb859da175295586e3d4a9e02fde5b76,3.0,bali,YES,NO,NO
144effbbaf3dc9b66c3b394d62d6e751,3.0,bali,YES,NO,NO
d06e85290b20b9b400a0e9d6e9055bec,3.0,bali,YES,NO,NO
2010275bf992231802d989b19a5ebc74,3.0,bali,YES,NO,NO
8f569f6aa33dead58bc12de242a58e43,3.0,bali,YES,NO,NO
a18ede0e6f7bb1e48d12d3071ae7083a,3.0,bali,YES,NO,NO
c14052e0e4b0295b8b3eb6d4667398d5,3.0,bali,YES,NO,NO
53eb6f26bb2d1fb596dba4c03d8bf85c,3.0,bali,YES,NO,NO
85eef6a1ef04a6b957acd26937224adc,3.0,bali,YES,NO,NO
3f3d551722a4f5b747e77d2dc4029a5e,3.0,bali,YES,NO,NO
7f224252184fb98eee88c4df20d8de39,3.0,bali,YES,NO,NO
636eacedec79b16c6b31e6a7117f212b,3.0,bali,YES,NO,NO
0b628f87331e25be1069566573d7ff9b,3.0,bali,YES,NO,NO
07247c5cdd6e366e75122a88aec7072b,3.0,bali,YES,NO,NO
7db53772dd845b2e5300241286e05ac1,3.0,bali,YES,NO,NO
0e568a4db3890fcd70f9817884989b31,3.0,bali,YES,NO,NO
ad798d4e93bb5946d323f9fd39c34b20,3.0,bali,YES,NO,NO
2b78aa7a281dd2ab58c17a652d866dc4,3.0,bali,YES,NO,NO
bc23dada28cb055372ded052ba0a9a2f,3.0,bali,YES,NO,NO
66590d440b24998c28ff2029ebe0c9fa,3.0,bali,YES,NO,NO
42d638eaa91a1778a654c95066ab3b33,3.0,bali,YES,NO,NO
17898ae3a227fe2a17fcffc5f234a1e2,3.0,bali,YES,NO,NO
f314734d0cd8174c8179f23ebb657489,3.0,bali,YES,NO,NO
51c8e6484b5c444641b0de061afb8b78,3.0,bali,YES,NO,NO
5d1214b59b6fd12c4a32c8e5d6d25960,3.0,bali,YES,NO,NO
69487ea4bb4d4c008cd136d7bef8ba4f,3.0,bali,YES,NO,NO
42d9037949cb85ead773be1eab18d6bf,3.0,bali,YES,NO,NO
b9d8cc43bb2bf929a7a9bc3eba741b0d,3.0,bali,YES,NO,NO
c8f9284379bcffa38a2b8d1f6cda55e6,3.0,bali,YES,NO,NO
a5bfd265f8d91180ceadf49726fb4b93,3.0,bali,YES,NO,NO
fa19183acd8a4aa064960a4ff0065185,3.0,bali,YES,NO,NO
680cb035620a1830a94722c37e1688e4,3.0,bali,YES,NO,NO
cb659538e9fa47e9e1a9eae03fc0a0bb,3.0,bali,YES,NO,NO
67f2a3ba063688556b0825987180cc6d,3.0,bali,YES,NO,NO
eb1ef4c9931a34d8d32b37883fbef268,3.0,bali,YES,NO,NO
2bacedea804cc741e0a0cc42b7cc7407,3.0,bali,YES,NO,NO
10fadb44effde3ad86578ce885ccbc9f,3.0,bali,YES,NO,NO
987c4519af0a64330881bb3a4d71dd0d,3.0,bali,YES,NO,NO
23837af5774013b426915ca56e770199,3.0,bali,YES,NO,NO
350560f7807a4fe3985d0c5b7c64fedf,3.0,bali,YES,NO,NO
84006da30da9bb951190d0ae1949477c,3.0,bali,YES,NO,NO
0d44d606242f9b227f3dca869208f1bf,3.0,bali,YES,NO,NO
5f5a8eb85d33173bb5216060b4f19a45,3.0,bali,YES,NO,NO
71a0210e9d0d28c114dc2198b43ca0ed,3.0,bali,YES,NO,NO
13e62dc142a99129faf2171b16a58bad,3.0,bali,YES,NO,NO
0334f999b3125174f841e5682319fa3f,3.0,bali,YES,NO,NO
23d26e072c7ce00bd2f4f16ae47856b5,3.0,bali,YES,NO,NO
7e653ee4c74cecfde13a8a587d762eed,3.0,bali,YES,NO,NO
6f02fdb7a796d5b218a783ca7bf11639,3.0,bali,YES,NO,NO
6b1bc7cc3a67b18c40a33425d8c76dc4,3.0,bali,YES,NO,NO
ae20fa831b50213e512b31c94d01236a,3.0,bali,YES,NO,NO
079d8b5a4024f656039a0f50c8690f68,3.0,bali,YES,NO,NO
ce3b6db8c4fdf0b5ae9d1a6f61ec552a,3.0,bali,YES,NO,NO
e8046bdf21d9e8422c15c121d188050e,3.0,bali,YES,NO,NO
afea217dcba441712b6dca289a1ccfa0,3.0,bali,YES,NO,NO
8543ad0236e32d52110241cd353d6463,3.0,bali,YES,NO,NO
df3ae9f901b3697e526737aab1849720,3.0,bali,YES,NO,NO
5fdfdd92ff02be72ca0d2ecfac735c34,3.0,bali,YES,NO,NO
73d86d1d481a59b27c6b4f09065ed9bc,3.0,bali,YES,NO,NO
4b2b5c8004503665292b04ee4531c429,3.0,bali,YES,NO,NO
773be2bb311c8fa8fb09db0eab0baaa4,3.0,bali,YES,NO,NO
d14c0e891d1c33deefca863f09513548,3.0,bali,YES,NO,NO
77a0785efad153450eb5f09db20d876b,3.0,bali,YES,NO,NO
7c45f171a75126fc86c58ef9f1a4372b,3.0,bali,YES,NO,NO
fcec9e5c19322d04a7511cd64716eee9,3.0,bali,YES,NO,NO
4d2ea24cf9811d4a6bad76239be975a1,3.0,bali,YES,NO,NO
ff1328f90891ec83e2f3bfb102526b42,3.0,bali,YES,NO,NO
8e6c119923fcbc850f60ef18b396e559,3.0,bali,YES,NO,NO
9221fe4b3c427db87b3379fc397e7b4c,3.0,bali,YES,NO,NO
9f4a6fb9e81cae0693d67f2f032e5612,3.0,bali,YES,NO,NO
2863380f6d199442ac8686dd56860e15,3.0,bali,YES,NO,NO
ed7c82b40f3062e13d9348339a46dc24,3.0,bali,YES,NO,NO
9a580f51549126e3ea6b23c264f6f4a2,3.0,bali,YES,NO,NO
4560c0e0d0c6decdb14994690df1f2dc,3.0,bali,YES,NO,NO
f102eb38120815c1bc6e517ab7462899,3.0,bali,YES,NO,NO
a31617296774a50ff8f36887d0eb56d9,3.0,bali,YES,NO,NO
f422abe7dcda593bbde23a0d925089b0,3.0,bali,YES,NO,NO
59502032cd7b64c23cf85ec34c33589f,3.0,bali,YES,NO,NO
e34f9beb5e0bac969c90031eaac68e33,3.0,bali,YES,NO,NO
76a2a4d168c5173cc46b6d7c487cb103,3.0,bali,YES,NO,NO
aa042d2a5defa95501b97fb8b4df3bc4,3.0,bali,YES,NO,NO
a7cc49f4cfe3db4268b3ee26edb3f0a3,3.0,bali,YES,NO,NO
d99bdb48ea2840425e88c9d12969475d,3.0,bali,YES,NO,NO
de135e838a9ae407e4431c3f6256b25b,3.0,bali,YES,NO,NO
0365853a4210919c993a9e964968edd9,3.0,bali,YES,NO,NO
7ee1108e34e18430c0ae4917bc3b18b6,3.0,bali,YES,NO,NO
ff67bf7349768cd523fcc0b0ae6177f9,3.0,bali,YES,NO,NO
4fcdbefb81555bf1a3ee91cf199a17d9,3.0,bali,YES,NO,NO
4d34e560fda984e2b391192f910cf6f4,3.0,bali,YES,NO,NO
8e7d83e42be1f948e57c1a2c291fd0f8,3.0,bali,YES,NO,NO
fbe4da08e5853b947cfd12200eb6e683,3.0,bali,YES,NO,NO
2aa980cf9cdb258e7bf3b6ce513a30b1,3.0,bali,YES,NO,NO
9c6337009e468c1ebeeae87d5dc2885c,3.0,bali,YES,NO,NO
da32ea3a9daa93881027cf37a007aaee,3.0,bali,YES,NO,NO
d78161077ddc14ed1ebbf697c0f5e5ff,3.0,bali,YES,NO,NO
5381a967c3950989226933d88451da5e,3.0,bali,YES,NO,NO
190bdfad5d63531b74f4b776693987e7,3.0,bali,YES,NO,NO
63e951088604e270af333392e747051b,3.0,bali,YES,NO,NO
fd44909e93e14156fe4b7bb1407f33ea,3.0,bali,YES,NO,NO
c1efe2d410c267aa83e0e4e13ae95544,3.0,bali,YES,NO,NO
12cf6adc8cd2b631f9e902cfdc711f9e,3.0,bali,YES,NO,NO
ba75e2ce6191abdd8468c3591a6dff0e,3.0,bali,YES,NO,NO
8054d8cf2fab5861af62eb97951bc1c5,3.0,bali,YES,NO,NO
2604fe88841e3a332b51dcb4b70c7e33,3.0,bali,YES,NO,NO
813f004ad82645634c9486dbfffabdd4,3.0,bali,YES,NO,NO
bb762520ea268b0b96d37afca0557f73,3.0,bali,YES,NO,NO
574259bb69b163c6c5df08154d8c4817,3.0,bali,YES,NO,NO
f734a8d3eb3d7d1c8878e2e9ffec6f8d,3.0,bali,YES,NO,NO
73d4d14a0df9fa02ec27579a572ad97b,3.0,bali,YES,NO,NO
0d13219deca7c714f3e960155256120b,3.0,bali,YES,NO,NO
24c251fdf49c35ba18360af1a7ade679,3.0,bali,YES,NO,NO
76416f4a66b5f15efb9c7718226961fa,3.0,bali,YES,NO,NO
4c04d338cdedd445929a0bab5bc9e363,3.0,bali,YES,NO,NO
1872a9f9d7d84c43b4b4dba65f697017,3.0,bali,YES,NO,NO
2e320427fbc0a92308366677c674e8bb,3.0,bali,YES,NO,NO
bc50316b230acb38ad06b3982300db76,3.0,bali,YES,NO,NO
129a682ae504c7e98def863fbbfa0704,3.0,bali,YES,NO,NO
183e0caec04ad788a3032bca66d39223,3.0,bali,YES,NO,NO
aa34429de45a5d44e55f9c4f91b992a2,3.0,bali,YES,NO,NO
1a3887b938f90c04b52fafe34e29c81a,3.0,bali,YES,NO,NO
4f1e165faacaa0cc39326958d183d02f,3.0,bali,YES,NO,NO
90fc557d60cac330ac4dbc7eabc21998,3.0,bali,YES,NO,NO
7f1ccd8f5aec20542e0d29741c137c15,3.0,bali,YES,NO,NO
e54a8aefaed3a48c26b014de3d3ea5d1,3.0,bali,YES,NO,NO
7f07ea257ce98545174fc0f3cf3ce7df,3.0,bali,YES,NO,NO
a89f6796b92ce6abe2fe63e6ba618518,3.0,bali,YES,NO,NO
7d71723a3f3c291e15126a28dfbb3959,3.0,bali,YES,NO,NO
5493ca62288fae6f4b5289e644047d03,3.0,bali,YES,NO,NO
0a54a8614dd60052e2e0a6c2fe3b183d,3.0,bali,YES,NO,NO
bd0fef111269daa1b476c78ad4e98ec3,3.0,bali,YES,NO,NO
aac80aebb04e4b29c1981748f9619469,3.0,bali,YES,NO,NO
941684ed1160c653e080bcd595f9b236,3.0,bali,YES,NO,NO
d48cc861ab3e6fc4af670f785bf292da,3.0,bali,YES,NO,NO
d819744e97f3157b9db219665d854db9,3.0,bali,YES,NO,NO
a26d245dff0f7751164180bcb5ea4ae1,3.0,bali,YES,NO,NO
6687b9b27ac0b81c89a2d4398bd76be5,3.0,bali,YES,NO,NO
515f1e2c982b88008831f81b41329dad,3.0,bali,YES,NO,NO
8cd832f82082dd5b9f238a318bed66bb,3.0,bali,YES,NO,NO
dd57a5e616f1a3732b99648645bda87e,3.0,bali,YES,NO,NO
93fa03870f0d25d292dc13b5b76d68f0,3.0,bali,YES,NO,NO
6fa658d7177b7a93a10162c9a34fd913,3.0,bali,YES,NO,NO
7935742b87594f4339dd4e18c95c6d2c,3.0,bali,YES,NO,NO
fc1d5233c1219224b4748c81c90bd17b,3.0,bali,YES,NO,NO
19a56fc9f769a5720bef2070beddeb6f,3.0,bali,YES,NO,NO
d895fc4e600205db43eaed1fca6f0d4c,3.0,bali,YES,NO,NO
ed38e5913ce87601c1662a3a2be5e4d3,3.0,bali,YES,NO,NO
95c0fff1e778be2f2bab0783e4a21d8d,3.0,bali,YES,NO,NO
da20e5f3116ca39466f091f53be52a24,3.0,bali,YES,NO,NO
17da05ed10aa31d6d6396f26576dfc6e,3.0,bali,YES,NO,NO
d65a124a73c1bdf90bbc7b7d51f2b643,3.0,bali,YES,NO,NO
8d1ae9a727b2c4bd839e0d0fd686958b,3.0,bali,YES,NO,NO
7c89a8aab44d8809cdec147b522fa1ae,3.0,bali,YES,NO,NO
e69cd0957acc7c45eefc40d7a0db05b7,3.0,bali,YES,NO,NO
d21aede5520aeee63e23fd1909f98c12,3.0,bali,YES,NO,NO
6aab289a756686bf39d49d40f62deeda,3.0,bali,YES,NO,NO
d4527fd82699698cd5a4dbb285404afa,3.0,bali,YES,NO,NO
2de894dc5a94d1b2db7c30c4b25024e6,3.0,bali,YES,NO,NO
307e4267af37d47db4bd1a2a5f07f963,3.0,bali,YES,NO,NO
8dfa1fa9d9ccbf1d7dfb53cd22e68fb9,3.0,bali,YES,NO,NO
ba191b292a9d58ab1917ef8670b6114f,3.0,bali,YES,NO,NO
57b52c45a6c66133b2d55e03562f03e4,3.0,bali,YES,NO,NO
4db8d1811ddc954bbfdc627921936954,3.0,bali,YES,NO,NO
f26de1a1f8ff11a1ac3e3dac583ebe89,3.0,bali,YES,NO,NO
48816452916901d2f76cbdb86c204f03,3.0,bali,YES,NO,NO
0d40100db9589202aa1c990d5576fdae,3.0,bali,YES,NO,NO
52eb9669fc3833acc92af98a8e2019a4,3.0,bali,YES,NO,NO
a72cb458b6f2cf7fb736f50d2864915a,3.0,bali,YES,NO,NO
2fd41adf9eb7727f6da220fa252fe5a7,3.0,bali,YES,NO,NO
c3653545b70edfe6664b0aa83edccb26,3.0,bali,YES,NO,NO
ab9322f56e557fc8bc1548b002439b61,3.0,bali,YES,NO,NO
5976e5a4f7abb79fc8e44e8dd043afea,3.0,bali,YES,NO,NO
46e6df13038f29687dd361efda0fc62b,3.0,bali,YES,NO,NO
3a3cccd299949fad513c212cf0208f8b,3.0,bali,YES,NO,NO
a2b97549e65b950bd3fa9fd325bbb88f,3.0,bali,YES,NO,NO
a3341fe825961715c48640f28bf78e46,3.0,bali,YES,NO,NO
575cf7bc70128433b9f45b9dd5776518,3.0,bali,YES,NO,NO
4631281faff5066b89a9c20fe8e29482,3.0,bali,YES,NO,NO
ca2bdb0a0daaaf94fbbe20df8b6eef3e,3.0,bali,YES,NO,NO
d5628bbf88e7c6824aa8834ac6bd9b83,3.0,bali,YES,NO,NO
c74a2ab411a4ab9110c51fea1b6dafe0,3.0,bali,YES,NO,NO
9d0273c806041665f05130d471458491,3.0,bali,YES,NO,NO
3db56c8fb8b34edf10cb74bab84cbe58,3.0,bali,YES,NO,NO
7a260afccbffea5889d807cb4ad26bbc,3.0,bali,YES,NO,NO
6c211d24c9d5cca3575e5766f562dd0d,3.0,bali,YES,NO,NO
dcb4a53324786860f4fd24382e95376a,3.0,bali,YES,NO,NO
ce695ae793ac4852ef92e53d798e141a,3.0,bali,YES,NO,NO
ea33f0a5da0d75b4b26a6ad36bb7b4c2,3.0,bali,YES,NO,NO
c8ccf34a1f32302aff231826514480ab,3.0,bali,YES,NO,NO
76eb03a652a7ed23a7475fd5052394de,3.0,bali,YES,NO,NO
e75687172357cae82e9f39bbc73a523a,3.0,bali,YES,NO,NO
6009995dc77c7574f195c6c024efc8dd,3.0,bali,YES,NO,NO
fd9a7f167d3c1c268cf1142cd91efb60,3.0,bali,YES,NO,NO
4925aef65739e26a710876694a9995fc,3.0,bali,YES,NO,NO
06af3da6897a135ff3aa387f984ab998,3.0,bali,YES,NO,NO
58ca1ba40b6766d85d8e33d094087f68,3.0,bali,YES,NO,NO
0b64421b98721d90f75562925763cb87,3.0,bali,YES,NO,NO
e9a0afa660c825cde263f25a7d06a3d2,3.0,bali,YES,NO,NO
7af49b2a444bf48a93ced48b9d0c7a09,3.0,bali,YES,NO,NO
26153fb0ee6fc27ec93d6a8ff438fd5f,3.0,bali,YES,NO,NO
4436ce0bb31512b57dec7d70e5fc1ba2,3.0,bali,YES,NO,NO
0c462be3694ad8d32bd9f700dcb6bb9a,3.0,bali,YES,NO,NO
7e9e800b98a30699708b9f33804be251,3.0,bali,YES,NO,NO
450ca3b06f51faee0a72985dec90a45b,3.0,bali,YES,NO,NO
91b1674c26e3bf37bc787c5092a5a838,3.0,bali,YES,NO,NO
e14d9474a30424b1920f3459f84492b7,3.0,bali,YES,NO,NO
a97041c4493bf464d680f1d8cc0ab233,3.0,bali,YES,NO,NO
2ce43ec84d1c22b24e3981b6028a3870,3.0,bali,YES,NO,NO
20a5c98ebf278cf01d4585cf50e1423f,3.0,bali,YES,NO,NO
7032c4ff79a61b844090246a07e1fda0,3.0,bali,YES,NO,NO
8398d2668e8f90d60e495b6535076f2f,3.0,bali,YES,NO,NO
d8695deddbe706b5feade293e9e4444f,3.0,bali,YES,NO,NO
594bb025e76539983668444e38d0c24e,3.0,bali,YES,NO,NO
adbc89adb26cef1db710f6af3ac5a3ec,3.0,bali,YES,NO,NO
40b7bb15777e432bfbacaec25f66ab95,3.0,bali,YES,NO,NO
ac72a271f95013c3eba3cbe98db40b7b,3.0,bali,YES,NO,NO
1a9dd94151e9351a7ce00b5fcedc63b8,3.0,bali,YES,NO,NO
b2ea9275175ec769f2dc0c4b86ba1699,3.0,bali,YES,NO,NO
a9a567b81323e973c7136c354ad4a1cf,3.0,bali,YES,NO,NO
47007b6defab93d5f57a96b050eb909d,3.0,bali,YES,NO,NO
0d27817bc5fe0e2e2f91944bee3e7c9f,3.0,bali,YES,NO,NO
736e6662f762370f48dbbc1f03ae221e,3.0,bali,YES,NO,NO
374e34e204866845718537baebe3e21f,3.0,bali,YES,NO,NO
a299a265f768499f6787d9cb1f6bf08d,3.0,bali,YES,NO,NO
